"collection num","customer collection num","collection date","collection time","customer collection date","customer collection time","status","shopkeeper","kiosk name","kiosk city","Kiosk alias","amount","currency","customer id","valor_comision"
"21580949576984",13443,"2020-02-05","19:40:23","2020-02-05","19:40:23","Exitosa","161712","H16632R000428","Bogota","NB Toberin",130000,"cop","442138622258",1250
"21580949616358",13444,"2020-02-05","19:40:28","2020-02-05","19:40:28","Exitosa","164232","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"51580949535448",13445,"2020-02-05","19:40:40","2020-02-05","19:40:40","Exitosa","147895","1810P0920AWM3272","Cartagena","Heladeria",50000,"cop","442138622258",418
"31580949643944",13447,"2020-02-05","19:40:58","2020-02-05","19:40:58","Exitosa","79853","H16632R000427","Bogota","NB Calle 34",50000,"cop","442138622258",760
"31580949666277",13453,"2020-02-05","19:41:20","2020-02-05","19:41:20","Exitosa","79853","H16632R000427","Bogota","NB Calle 34",50000,"cop","442138622258",760
"91580949740191",13454,"2020-02-05","19:41:30","2020-02-05","19:41:30","Exitosa","160769","H16632R000620","Bogota","Polo",50000,"cop","442138622258",418
"81580949688743",13455,"2020-02-05","19:41:37","2020-02-05","19:41:37","Exitosa","219478","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"31580949665803",13456,"2020-02-05","19:41:39","2020-02-05","19:41:39","Exitosa","213473","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",150000,"cop","442138622258",687
"01580949727057",13457,"2020-02-05","19:41:40","2020-02-05","19:41:40","Exitosa","206940","H16632R000429","Bogota","NB Chia",4000,"cop","442138622258",760
"71580949832010",13462,"2020-02-05","19:43:54","2020-02-05","19:43:54","Exitosa","197757","H16632R000633","Bogota","NB Modelia",50000,"cop","442138622258",760
"01580949873789",13466,"2020-02-05","19:44:40","2020-02-05","19:44:40","Exitosa","189570","H16632R000660","Barranquilla","Bahia",22000,"cop","442138622258",418
"21580949983360",13470,"2020-02-05","19:46:10","2020-02-05","19:46:10","Exitosa","230242","H16632R000466","Cali","NB San Fernando",42000,"cop","442138622258",760
"11580949879121",13473,"2020-02-05","19:46:26","2020-02-05","19:46:26","Exitosa","186101","1810P0920AWM3272","Cartagena","Heladeria",100000,"cop","442138622258",418
"61580949978306",13474,"2020-02-05","19:46:30","2020-02-05","19:46:30","Exitosa","141416","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"71580950036539",13476,"2020-02-05","19:46:49","2020-02-05","19:46:49","Exitosa","229057","H16632R000429","Bogota","NB Chia",8000,"cop","442138622258",760
"91580950019029",13478,"2020-02-05","19:47:15","2020-02-05","19:47:15","Exitosa","34119","H16632R000652","Cali","Ciudad Jardin",70000,"cop","442138622258",418
"31580950124525",13482,"2020-02-05","19:47:52","2020-02-05","19:47:52","Exitosa","203853","H16632R000466","Cali","NB San Fernando",20000,"cop","442138622258",760
"61580950128358",13484,"2020-02-05","19:48:15","2020-02-05","19:48:15","Exitosa","103026","H16632R000620","Bogota","Polo",50000,"cop","442138622258",418
"91580950071106",13485,"2020-02-05","19:48:22","2020-02-05","19:48:22","Exitosa","209759","H16632R000652","Cali","Ciudad Jardin",24000,"cop","442138622258",418
"61580950171730",13487,"2020-02-05","19:48:36","2020-02-05","19:48:36","Exitosa","204616","H16632R000466","Cali","NB San Fernando",110000,"cop","442138622258",1250
"41580950130947",13489,"2020-02-05","19:48:47","2020-02-05","19:48:47","Exitosa","18714","H16632R000655","Bogota","NB Chico",70000,"cop","442138622258",760
"31580950134468",13490,"2020-02-05","19:48:57","2020-02-05","19:48:57","Exitosa","192743","H16632R000652","Cali","Ciudad Jardin",3000,"cop","442138622258",418
"11580950217201",13495,"2020-02-05","19:49:22","2020-02-05","19:49:22","Exitosa","221041","H16632R000466","Cali","NB San Fernando",20000,"cop","442138622258",760
"21580950157949",13496,"2020-02-05","19:49:26","2020-02-05","19:49:26","Exitosa","192722","H16632R000652","Cali","Ciudad Jardin",20000,"cop","442138622258",418
"81580950145262",13498,"2020-02-05","19:49:40","2020-02-05","19:49:40","Exitosa","153758","H16632R000452","Medellin","C.C. Del Rio",170000,"cop","442138622258",687
"01580950178016",13500,"2020-02-05","19:49:53","2020-02-05","19:49:53","Exitosa","19980","H16632R000630","Bogota","J&B  Chapinero",20000,"cop","442138622258",760
"71580950207016",13501,"2020-02-05","19:49:58","2020-02-05","19:49:58","Exitosa","141237","H16632R000655","Bogota","NB Chico",20000,"cop","442138622258",760
"31580950159265",13503,"2020-02-05","19:50:57","2020-02-05","19:50:57","Exitosa","149563","H16632R000660","Barranquilla","Bahia",100000,"cop","442138622258",418
"51580950320344",13506,"2020-02-05","19:52:05","2020-02-05","19:52:05","Exitosa","136055","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"81580950309211",13510,"2020-02-05","19:53:19","2020-02-05","19:53:19","Exitosa","212358","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",100000,"cop","442138622258",418
"41580950312616",13511,"2020-02-05","19:53:32","2020-02-05","19:53:32","Exitosa","188924","1810P0920AWM3272","Cartagena","Heladeria",50000,"cop","442138622258",418
"91580950399932",13512,"2020-02-05","19:53:40","2020-02-05","19:53:40","Exitosa","217009","H16632R000652","Cali","Ciudad Jardin",180000,"cop","442138622258",687
"71580950534261",13514,"2020-02-05","19:55:01","2020-02-05","19:55:01","Exitosa","191807","H16632R000466","Cali","NB San Fernando",220000,"cop","442138622258",1250
"81580950540376",13517,"2020-02-05","19:55:52","2020-02-05","19:55:52","Exitosa","133258","H16632R000652","Cali","Ciudad Jardin",30000,"cop","442138622258",418
"91580950546896",13521,"2020-02-05","19:56:11","2020-02-05","19:56:11","Exitosa","71879","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",50000,"cop","442138622258",418
"41580950484093",13522,"2020-02-05","19:56:27","2020-02-05","19:56:27","Exitosa","201764","1810P0920AWM3272","Cartagena","Heladeria",20000,"cop","442138622258",418
"91580950572879",13523,"2020-02-05","19:56:31","2020-02-05","19:56:31","Exitosa","57399","H16632R000660","Barranquilla","Bahia",40000,"cop","442138622258",418
"11580950577537",13525,"2020-02-05","19:56:40","2020-02-05","19:56:40","Exitosa","212641","H16632R000652","Cali","Ciudad Jardin",60000,"cop","442138622258",418
"71580950609466",13528,"2020-02-05","19:56:54","2020-02-05","19:56:54","Exitosa","150287","H16632R000633","Bogota","NB Modelia",50000,"cop","442138622258",760
"21580950624185",13530,"2020-02-05","19:57:08","2020-02-05","19:57:08","Exitosa","152032","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"01580950633441",13531,"2020-02-05","19:57:14","2020-02-05","19:57:14","Exitosa","209960","H16632R000652","Cali","Ciudad Jardin",20000,"cop","442138622258",418
"01580950609369",13532,"2020-02-05","19:57:22","2020-02-05","19:57:22","Exitosa","207940","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",60000,"cop","442138622258",418
"01580950654402",13535,"2020-02-05","19:57:41","2020-02-05","19:57:41","Exitosa","198660","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"01580950695103",13537,"2020-02-05","19:58:18","2020-02-05","19:58:18","Exitosa","227060","H16632R000458","Bogota","J&B Hayuelos",75000,"cop","442138622258",760
"71580950731962",13538,"2020-02-05","19:58:19","2020-02-05","19:58:19","Exitosa","200867","H16632R000614","Medellin","J&B Laureles",22000,"cop","442138622258",760
"01580950758103",13541,"2020-02-05","19:59:33","2020-02-05","19:59:33","Exitosa","138590","H16632R000633","Bogota","NB Modelia",200000,"cop","442138622258",1250
"11580950788171",13544,"2020-02-05","19:59:51","2020-02-05","19:59:51","Exitosa","202781","H16632R000652","Cali","Ciudad Jardin",20000,"cop","442138622258",418
"41580950825005",13546,"2020-02-05","19:59:57","2020-02-05","19:59:57","Exitosa","203354","H16632R000614","Medellin","J&B Laureles",70000,"cop","442138622258",760
"01580950808544",13547,"2020-02-05","20:00:27","2020-02-05","20:00:27","Exitosa","195240","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"11580950844268",13548,"2020-02-05","20:00:33","2020-02-05","20:00:33","Exitosa","221041","H16632R000466","Cali","NB San Fernando",54000,"cop","442138622258",760
"11580950845426",13550,"2020-02-05","20:01:17","2020-02-05","20:01:17","Exitosa","89031","H16632R000652","Cali","Ciudad Jardin",70000,"cop","442138622258",418
"01580950881529",13554,"2020-02-05","20:01:51","2020-02-05","20:01:51","Exitosa","149500","H16632R000428","Bogota","NB Toberin",100000,"cop","442138622258",760
"31580950910443",13556,"2020-02-05","20:02:06","2020-02-05","20:02:06","Exitosa","217743","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",20000,"cop","442138622258",418
"91580950925664",13557,"2020-02-05","20:02:10","2020-02-05","20:02:10","Exitosa","198499","H16632R000652","Cali","Ciudad Jardin",20000,"cop","442138622258",418
"31580950940949",13559,"2020-02-05","20:02:29","2020-02-05","20:02:29","Exitosa","217743","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",10000,"cop","442138622258",418
"61580950988156",13562,"2020-02-05","20:03:40","2020-02-05","20:03:40","Exitosa","155766","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",60000,"cop","442138622258",418
"01580951033910",13566,"2020-02-05","20:04:24","2020-02-05","20:04:24","Exitosa","149500","H16632R000428","Bogota","NB Toberin",30000,"cop","442138622258",760
"91580950967037",13567,"2020-02-05","20:04:30","2020-02-05","20:04:30","Exitosa","159409","1810P0920AWM3272","Cartagena","Heladeria",20000,"cop","442138622258",418
"01580951060581",13568,"2020-02-05","20:04:32","2020-02-05","20:04:32","Exitosa","144120","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",12000,"cop","442138622258",418
"71580951097814",13571,"2020-02-05","20:05:05","2020-02-05","20:05:05","Exitosa","160177","H16632R000660","Barranquilla","Bahia",40000,"cop","442138622258",418
"51580951095209",13572,"2020-02-05","20:05:06","2020-02-05","20:05:06","Exitosa","137455","H16632R000633","Bogota","NB Modelia",50000,"cop","442138622258",760
"91580951119537",13576,"2020-02-05","20:05:51","2020-02-05","20:05:51","Exitosa","199809","H16632R000652","Cali","Ciudad Jardin",40000,"cop","442138622258",418
"31580951133802",13577,"2020-02-05","20:05:57","2020-02-05","20:05:57","Exitosa","203563","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",60000,"cop","442138622258",418
"11580951175610",13578,"2020-02-05","20:05:59","2020-02-05","20:05:59","Exitosa","168771","H16632R000614","Medellin","J&B Laureles",80000,"cop","442138622258",760
"51580951229014",13580,"2020-02-05","20:07:36","2020-02-05","20:07:36","Exitosa","206595","H16632R000660","Barranquilla","Bahia",30000,"cop","442138622258",418
"81580951295194",13584,"2020-02-05","20:08:20","2020-02-05","20:08:20","Exitosa","95228","H16632R000652","Cali","Ciudad Jardin",30000,"cop","442138622258",418
"01580951295164",13586,"2020-02-05","20:08:40","2020-02-05","20:08:40","Exitosa","161500","H16632R000660","Barranquilla","Bahia",60000,"cop","442138622258",418
"21580951337983",13588,"2020-02-05","20:09:00","2020-02-05","20:09:00","Exitosa","184902","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"51580951397379",13590,"2020-02-05","20:09:05","2020-02-05","20:09:05","Exitosa","187365","H16632R000466","Cali","NB San Fernando",80000,"cop","442138622258",760
"31580951283201",13591,"2020-02-05","20:09:28","2020-02-05","20:09:28","Exitosa","214423","H16632R000428","Bogota","NB Toberin",71000,"cop","442138622258",760
"21580951356392",13592,"2020-02-05","20:09:31","2020-02-05","20:09:31","Exitosa","92342","H16632R000660","Barranquilla","Bahia",70000,"cop","442138622258",418
"41580951508669",13594,"2020-02-05","20:10:45","2020-02-05","20:10:45","Exitosa","218894","H16632R000466","Cali","NB San Fernando",50000,"cop","442138622258",760
"11580951593345",13596,"2020-02-05","20:12:26","2020-02-05","20:12:26","Exitosa","69421","H16632R000466","Cali","NB San Fernando",30000,"cop","442138622258",760
"51580951641502",13602,"2020-02-05","20:14:07","2020-02-05","20:14:07","Exitosa","202795","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"91580951618995",13604,"2020-02-05","20:14:21","2020-02-05","20:14:21","Exitosa","220999","H16632R000660","Barranquilla","Bahia",31000,"cop","442138622258",418
"61580951639367",13605,"2020-02-05","20:14:28","2020-02-05","20:14:27","Exitosa","198816","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",50000,"cop","442138622258",418
"01580951668073",13606,"2020-02-05","20:14:34","2020-02-05","20:14:34","Exitosa","147570","H16632R000652","Cali","Ciudad Jardin",52000,"cop","442138622258",418
"41580951641051",13607,"2020-02-05","20:14:37","2020-02-05","20:14:37","Exitosa","213894","H16632R000466","Cali","NB San Fernando",10000,"cop","442138622258",760
"41580951610476",13610,"2020-02-05","20:14:55","2020-02-05","20:14:55","Exitosa","138384","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",60000,"cop","442138622258",418
"51580951708448",13613,"2020-02-05","20:15:17","2020-02-05","20:15:17","Exitosa","168155","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"51580951721355",13615,"2020-02-05","20:15:38","2020-02-05","20:15:38","Exitosa","219455","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",50000,"cop","442138622258",418
"01580951733935",13617,"2020-02-05","20:15:55","2020-02-05","20:15:55","Exitosa","231690","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"91580951746654",13619,"2020-02-05","20:16:26","2020-02-05","20:16:26","Exitosa","190269","H16632R000428","Bogota","NB Toberin",20000,"cop","442138622258",760
"51580951777594",13620,"2020-02-05","20:16:31","2020-02-05","20:16:31","Exitosa","194285","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",100000,"cop","442138622258",418
"91580951811173",13625,"2020-02-05","20:17:09","2020-02-05","20:17:09","Exitosa","190269","H16632R000428","Bogota","NB Toberin",10000,"cop","442138622258",760
"21580951825833",13626,"2020-02-05","20:17:19","2020-02-05","20:17:19","Exitosa","213842","H16632R000652","Cali","Ciudad Jardin",80000,"cop","442138622258",418
"31580951819772",13627,"2020-02-05","20:17:29","2020-02-05","20:17:29","Exitosa","161023","H16632R000633","Bogota","NB Modelia",66000,"cop","442138622258",760
"21580951830317",13629,"2020-02-05","20:17:46","2020-02-05","20:17:46","Exitosa","231362","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",100000,"cop","442138622258",418
"81580951859085",13630,"2020-02-05","20:17:56","2020-02-05","20:17:56","Exitosa","153858","H16632R000428","Bogota","NB Toberin",30000,"cop","442138622258",760
"11580951896489",13633,"2020-02-05","20:18:33","2020-02-05","20:18:33","Exitosa","195401","H16632R000633","Bogota","NB Modelia",40000,"cop","442138622258",760
"21580951899383",13634,"2020-02-05","20:18:34","2020-02-05","20:18:34","Exitosa","146652","H16632R000452","Medellin","C.C. Del Rio",30000,"cop","442138622258",418
"11580951943779",13636,"2020-02-05","20:19:26","2020-02-05","20:19:26","Exitosa","183111","H16632R000660","Barranquilla","Bahia",110000,"cop","442138622258",687
"81580952020077",13641,"2020-02-05","20:20:29","2020-02-05","20:20:29","Exitosa","149458","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"61580952022269",13642,"2020-02-05","20:21:19","2020-02-05","20:21:19","Exitosa","171196","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",100000,"cop","442138622258",418
"71580952131791",13644,"2020-02-05","20:22:33","2020-02-05","20:22:33","Exitosa","231017","H16632R000633","Bogota","NB Modelia",115000,"cop","442138622258",1250
"21580952190114",13647,"2020-02-05","20:23:15","2020-02-05","20:23:15","Exitosa","158002","H16632R000633","Bogota","NB Modelia",70000,"cop","442138622258",760
"21580952191519",13649,"2020-02-05","20:23:42","2020-02-05","20:23:42","Exitosa","208552","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",60000,"cop","442138622258",418
"21580952218598",13650,"2020-02-05","20:24:06","2020-02-05","20:24:06","Exitosa","146652","H16632R000452","Medellin","C.C. Del Rio",10000,"cop","442138622258",418
"01580952306624",13654,"2020-02-05","20:24:47","2020-02-05","20:24:47","Exitosa","187530","H16632R000614","Medellin","J&B Laureles",30000,"cop","442138622258",760
"01580952179322",13655,"2020-02-05","20:24:56","2020-02-05","20:24:56","Exitosa","187950","1810P0920AWM3272","Cartagena","Heladeria",70000,"cop","442138622258",418
"51580952311895",13658,"2020-02-05","20:25:16","2020-02-05","20:25:16","Exitosa","23775","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"81580952341302",13659,"2020-02-05","20:25:17","2020-02-05","20:25:17","Exitosa","188338","H16632R000620","Bogota","Polo",110000,"cop","442138622258",687
"91580952310635",13660,"2020-02-05","20:25:56","2020-02-05","20:25:56","Exitosa","164289","H16632R000427","Bogota","NB Calle 34",200000,"cop","442138622258",1250
"41580952380588",13663,"2020-02-05","20:26:51","2020-02-05","20:26:51","Exitosa","168574","H16632R000652","Cali","Ciudad Jardin",14000,"cop","442138622258",418
"91580952471808",13664,"2020-02-05","20:26:55","2020-02-05","20:26:55","Exitosa","37699","H16632R000466","Cali","NB San Fernando",150000,"cop","442138622258",1250
"81580952428939",13666,"2020-02-05","20:27:10","2020-02-05","20:27:10","Exitosa","196988","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"61580952527390",13671,"2020-02-05","20:27:59","2020-02-05","20:27:59","Exitosa","179766","H16632R000466","Cali","NB San Fernando",50000,"cop","442138622258",760
"21580952467309",13672,"2020-02-05","20:28:04","2020-02-05","20:28:04","Exitosa","135692","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",20000,"cop","442138622258",418
"11580952484745",13675,"2020-02-05","20:28:37","2020-02-05","20:28:37","Exitosa","205321","H16632R000660","Barranquilla","Bahia",44000,"cop","442138622258",418
"11580952531033",13676,"2020-02-05","20:28:38","2020-02-05","20:28:38","Exitosa","209041","H16632R000429","Bogota","NB Chia",130000,"cop","442138622258",1250
"91580952491045",13677,"2020-02-05","20:28:49","2020-02-05","20:28:49","Exitosa","120319","H16632R000428","Bogota","NB Toberin",10000,"cop","442138622258",760
"21580952551289",13679,"2020-02-05","20:29:35","2020-02-05","20:29:35","Exitosa","194112","H16632R000652","Cali","Ciudad Jardin",62000,"cop","442138622258",418
"51580952590541",13682,"2020-02-05","20:30:05","2020-02-05","20:30:05","Exitosa","166885","H16632R000633","Bogota","NB Modelia",70000,"cop","442138622258",760
"51580952413729",13685,"2020-02-05","20:30:26","2020-02-05","20:30:26","Exitosa","232055","1810P0920AWM3272","Cartagena","Heladeria",100000,"cop","442138622258",418
"61580952690759",13686,"2020-02-05","20:30:43","2020-02-05","20:30:43","Exitosa","189816","H16632R000466","Cali","NB San Fernando",20000,"cop","442138622258",760
"61580952663382",13688,"2020-02-05","20:31:13","2020-02-05","20:31:13","Exitosa","170636","H16632R000614","Medellin","J&B Laureles",80000,"cop","442138622258",760
"31580952581304",13691,"2020-02-05","20:31:46","2020-02-05","20:31:46","Exitosa","147563","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",100000,"cop","442138622258",418
"61580952707822",13693,"2020-02-05","20:32:16","2020-02-05","20:32:16","Exitosa","187486","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",70000,"cop","442138622258",418
"31580952794720",13695,"2020-02-05","20:32:27","2020-02-05","20:32:27","Exitosa","234283","H16632R000466","Cali","NB San Fernando",50000,"cop","442138622258",760
"61580952870865",13703,"2020-02-05","20:33:32","2020-02-05","20:33:32","Exitosa","204616","H16632R000466","Cali","NB San Fernando",10000,"cop","442138622258",760
"61580952807267",13704,"2020-02-05","20:33:38","2020-02-05","20:33:38","Exitosa","218016","H16632R000660","Barranquilla","Bahia",100000,"cop","442138622258",418
"81580952796475",13705,"2020-02-05","20:33:47","2020-02-05","20:33:47","Exitosa","153148","H16632R000428","Bogota","NB Toberin",100000,"cop","442138622258",760
"51580952695574",13708,"2020-02-05","20:33:54","2020-02-05","20:33:54","Exitosa","131795","1810P0920AWM3272","Cartagena","Heladeria",25000,"cop","442138622258",418
"01580952741953",13712,"2020-02-05","20:34:16","2020-02-05","20:34:16","Exitosa","185570","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",50000,"cop","442138622258",418
"81580952855702",13713,"2020-02-05","20:34:21","2020-02-05","20:34:21","Exitosa","188388","H16632R000633","Bogota","NB Modelia",60000,"cop","442138622258",760
"41580952851718",13714,"2020-02-05","20:34:23","2020-02-05","20:34:23","Exitosa","60954","H16632R000652","Cali","Ciudad Jardin",20000,"cop","442138622258",418
"41580952910038",13715,"2020-02-05","20:34:26","2020-02-05","20:34:26","Exitosa","208014","H16632R000466","Cali","NB San Fernando",70000,"cop","442138622258",760
"71580952779278",13716,"2020-02-05","20:34:35","2020-02-05","20:34:35","Exitosa","188517","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",25000,"cop","442138622258",418
"21580952858822",13717,"2020-02-05","20:34:39","2020-02-05","20:34:39","Exitosa","225492","H16632R000660","Barranquilla","Bahia",19000,"cop","442138622258",418
"61580952882269",13719,"2020-02-05","20:34:57","2020-02-05","20:34:57","Exitosa","157396","H16632R000614","Medellin","J&B Laureles",50000,"cop","442138622258",760
"31580952906316",13721,"2020-02-05","20:35:22","2020-02-05","20:35:22","Exitosa","226213","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"01580952908030",13723,"2020-02-05","20:35:50","2020-02-05","20:35:50","Exitosa","204290","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",30000,"cop","442138622258",418
"51580952948043",13724,"2020-02-05","20:36:03","2020-02-05","20:36:03","Exitosa","171835","H16632R000660","Barranquilla","Bahia",40000,"cop","442138622258",418
"11580952989956",13729,"2020-02-05","20:36:45","2020-02-05","20:36:45","Exitosa","183881","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",30000,"cop","442138622258",418
"41580953027419",13730,"2020-02-05","20:36:49","2020-02-05","20:36:49","Exitosa","209414","H16632R000614","Medellin","J&B Laureles",60000,"cop","442138622258",760
"51580953027470",13733,"2020-02-05","20:37:17","2020-02-05","20:37:17","Exitosa","229345","H16632R000652","Cali","Ciudad Jardin",100000,"cop","442138622258",418
"91580953045129",13736,"2020-02-05","20:37:44","2020-02-05","20:37:44","Exitosa","150809","H16632R000427","Bogota","NB Calle 34",40000,"cop","442138622258",760
"51580953003195",13737,"2020-02-05","20:37:45","2020-02-05","20:37:45","Exitosa","226145","H16632R000633","Bogota","NB Modelia",33000,"cop","442138622258",760
"31580953033452",13738,"2020-02-05","20:37:46","2020-02-05","20:37:46","Exitosa","188333","H16632R000452","Medellin","C.C. Del Rio",45000,"cop","442138622258",418
"01580953010949",13741,"2020-02-05","20:38:16","2020-02-05","20:38:16","Exitosa","141630","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",50000,"cop","442138622258",418
"61580953104057",13742,"2020-02-05","20:38:24","2020-02-05","20:38:24","Exitosa","74536","H16632R000633","Bogota","NB Modelia",20000,"cop","442138622258",760
"91580953174919",13744,"2020-02-05","20:39:09","2020-02-05","20:39:09","Exitosa","217789","H16632R000429","Bogota","NB Chia",55000,"cop","442138622258",760
"41580953059913",13745,"2020-02-05","20:39:15","2020-02-05","20:39:15","Exitosa","229544","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",63000,"cop","442138622258",418
"11580953170088",13748,"2020-02-05","20:39:42","2020-02-05","20:39:42","Exitosa","162451","H16632R000452","Medellin","C.C. Del Rio",50000,"cop","442138622258",418
"91580953221550",13750,"2020-02-05","20:40:01","2020-02-05","20:40:01","Exitosa","191069","H16632R000429","Bogota","NB Chia",37000,"cop","442138622258",760
"31580953205616",13751,"2020-02-05","20:40:13","2020-02-05","20:40:13","Exitosa","91203","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",20000,"cop","442138622258",418
"81580953268858",13754,"2020-02-05","20:41:10","2020-02-05","20:41:10","Exitosa","186728","H16632R000655","Bogota","NB Chico",9000,"cop","442138622258",760
"51580953267552",13755,"2020-02-05","20:41:17","2020-02-05","20:41:17","Exitosa","183105","H16632R000633","Bogota","NB Modelia",90000,"cop","442138622258",760
"41580953295619",13758,"2020-02-05","20:41:57","2020-02-05","20:41:57","Exitosa","229324","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",50000,"cop","442138622258",418
"01580953338817",13759,"2020-02-05","20:42:02","2020-02-05","20:42:02","Exitosa","228560","H16632R000429","Bogota","NB Chia",39000,"cop","442138622258",760
"81580953342953",13765,"2020-02-05","20:42:48","2020-02-05","20:42:48","Exitosa","198588","H16632R000452","Medellin","C.C. Del Rio",50000,"cop","442138622258",418
"71580953348241",13766,"2020-02-05","20:42:50","2020-02-05","20:42:50","Exitosa","139447","H16632R000660","Barranquilla","Bahia",80000,"cop","442138622258",418
"81580953279080",13767,"2020-02-05","20:42:55","2020-02-05","20:42:55","Exitosa","149568","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",40000,"cop","442138622258",418
"61580953424129",13768,"2020-02-05","20:42:58","2020-02-05","20:42:58","Exitosa","222246","H16632R000429","Bogota","NB Chia",20000,"cop","442138622258",760
"91580953352572",13769,"2020-02-05","20:43:03","2020-02-05","20:43:03","Exitosa","86569","H16632R000427","Bogota","NB Calle 34",70000,"cop","442138622258",760
"61580953445199",13771,"2020-02-05","20:43:15","2020-02-05","20:43:15","Exitosa","222246","H16632R000429","Bogota","NB Chia",5000,"cop","442138622258",760
"11580953426108",13774,"2020-02-05","20:43:48","2020-02-05","20:43:48","Exitosa","173681","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"11580953417157",13776,"2020-02-05","20:44:00","2020-02-05","20:44:00","Exitosa","211101","H16632R000660","Barranquilla","Bahia",40000,"cop","442138622258",418
"41580953364728",13779,"2020-02-05","20:44:14","2020-02-05","20:44:14","Exitosa","212374","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",60000,"cop","442138622258",418
"81580953488717",13780,"2020-02-05","20:44:21","2020-02-05","20:44:21","Exitosa","204198","H16632R000458","Bogota","J&B Hayuelos",50000,"cop","442138622258",760
"21580953455699",13781,"2020-02-05","20:44:47","2020-02-05","20:44:47","Exitosa","207482","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",30000,"cop","442138622258",418
"61580953583469",13783,"2020-02-05","20:45:35","2020-02-05","20:45:35","Exitosa","232456","H16632R000429","Bogota","NB Chia",10000,"cop","442138622258",760
"61580953565391",13785,"2020-02-05","20:46:06","2020-02-05","20:46:06","Exitosa","66256","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"31580953646074",13788,"2020-02-05","20:46:39","2020-02-05","20:46:39","Exitosa","183613","H16632R000466","Cali","NB San Fernando",200000,"cop","442138622258",1250
"71580953602326",13789,"2020-02-05","20:46:53","2020-02-05","20:46:53","Exitosa","73127","H16632R000633","Bogota","NB Modelia",15000,"cop","442138622258",760
"21580953609925",13791,"2020-02-05","20:47:56","2020-02-05","20:47:56","Exitosa","189472","2019010900789","Barranquilla","El Porvenir",40000,"cop","442138622258",418
"81580953796520",13797,"2020-02-05","20:48:55","2020-02-05","20:48:55","Exitosa","215268","H16632R000466","Cali","NB San Fernando",40000,"cop","442138622258",760
"81580953720444",13799,"2020-02-05","20:49:01","2020-02-05","20:49:01","Exitosa","195488","H16632R000660","Barranquilla","Bahia",100000,"cop","442138622258",418
"11580953736466",13800,"2020-02-05","20:49:06","2020-02-05","20:49:06","Exitosa","151931","H16632R000652","Cali","Ciudad Jardin",70000,"cop","442138622258",418
"91580953739665",13802,"2020-02-05","20:49:29","2020-02-05","20:49:29","Exitosa","172869","H16632R000427","Bogota","NB Calle 34",60000,"cop","442138622258",760
